title,price,processor,ram,ssd,display,os
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,78990.0,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
MSI Crosshair A16 HX AMD Ryzen 9 16 Core 8940HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,159990.0,AMD Ryzen 9 16 Core Processor,16 GB DDR5 RAM,1 TB SSD,40.64 cm (16 Inch) Display,64 bit Windows 11 Operating System
HP OMEN MAX Intel Core Ultra 9 275HX - (32 GB/1 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce R...,309990.0,Intel Core Ultra 9 Processor,32 GB DDR5 RAM,1 TB SSD,40.64 cm (16 Inch) Display,Windows 11 Home Operating System
HP Intel Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX...,174227.0,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,43.94 cm (17.3 Inch) Display,64 bit Windows 11 Operating System
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,95746.0,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
Acer Predator Helios Neo 16S AI Intel Core Ultra 9 - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...,204999.0,Intel Core Ultra 9 Processor,16 GB DDR5 RAM,1 TB SSD,40.64 cm (16 Inch) Display,64 bit Windows 11 Home Operating System
MSI Pulse 15 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,190990.0,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,1 TB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,74500.0,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,1 TB SSD,39.62 cm (15.6 Inch) Display,64 bit Windows 11 Operating System
MSI Vector 16 HX Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,189990.0,Intel Core i7 Processor (14th Gen),32 GB DDR5 RAM,1 TB SSD,40.64 cm (16 Inch) Display,Windows 11 Operating System
MSI Stealth GS66 Intel Core i7 12th Gen 12700H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,274990.0,Intel Core i7 Processor (12th Gen),32 GB DDR5 RAM,1 TB SSD,39.62 cm (15.6 Inch) Display,64 bit Windows 11 Operating System
Lenovo AMD Ryzen AI 5 Hexa Core 7th Gen - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,72599.0,AMD Ryzen AI 5 Hexa Core Processor (7th Gen),12 GB LPDDR5 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,Windows 11 Home Operating System
MSI Stealth 16 Studio AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,174990.0,Intel Core Ultra 7 Processor,32 GB DDR5 RAM,1 TB SSD,40.64 cm (16 inch) Display,Windows 11 Operating System
Lenovo IdeaPad Gaming 3 Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphic...,115990.0,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,40.64 cm (16 Inch) Display,64 bit Windows 11 Operating System
DELL 18 Area 51 Intel Core Ultra 9 275HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeFor...,406490.0,Intel Core Ultra 9 Processor,32 GB DDR5 RAM,2 TB SSD,45.72 cm (18 inch) Display,Windows 11 Operating System
HP VICTUS 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,73990.0,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,Windows 11 Operating System
MSI Stealth 15 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,141990.0,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,1 TB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
DELL G15 Intel Core i5 13450HX - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 305...,67890.0,Intel Core i5 Processor,8 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
MSI Crosshair 16 HX AI Intel Core Ultra 7 255HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,189990.0,Intel Core Ultra 7 Processor,16 GB DDR5 RAM,1 TB SSD,40.64 cm (16 inch) Display,64 bit Windows 11 Operating System
Lenovo Legion 7i Intel Core i7 10th Gen 10875H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA ...,198990.0,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,1 TB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 10 Operating System
Lenovo Legion 5 Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,169999.0,Intel Core i7 Processor (14th Gen),16 GB DDR5 RAM,1 TB SSD,40.64 cm (16 Inch) Display,Windows 11 Operating System
HP OMEN AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,115990.0,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,40.89 cm (16.1 inch) Display,Windows 11 Operating System
HP Victus Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,106899.0,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
Lenovo Legion 7i Intel Core i7 10th Gen 10875H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA ...,245990.0,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,1 TB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 10 Operating System
Acer Aspire 3D 15 SpatialLabs Edition Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Hom...,149990.0,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* Intel Core Ultra 9 275HX - (32 GB/1 TB SSD/Wi...,249990.0,Intel Core Ultra 9 Processor,32 GB DDR5 RAM,1 TB SSD,40.64 cm (16 inch) Display,Windows 11 Home Operating System
MSI Stealth 14 Studio AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,169990.0,Intel Core Ultra 7 Processor,16 GB DDR5 RAM,1 TB SSD,35.56 cm (14 inch) Display,Windows 11 Operating System
MSI Stealth 15 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,209990.0,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,1 TB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
MSI Crosshair 16 HX AI Intel Core Ultra 7 255HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,179990.0,Intel Core Ultra 7 Processor,16 GB DDR5 RAM,1 TB SSD,40.64 cm (16 Inch) Display,64 bit Windows 11 Operating System
MSI Stealth 14 AI Studio Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,209990.0,Intel Core Ultra 7 Processor,32 GB DDR5 RAM,1 TB SSD,35.56 cm (14 Inch) Display,Windows 11 Operating System
DELL 16 Area 51 Intel Core Ultra 9 275HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeFor...,396490.0,Intel Core Ultra 9 Processor,32 GB DDR5 RAM,2 TB SSD,40.64 cm (16 inch) Display,Windows 11 Operating System
MSI Stealth 16 Studio Intel Core i7 13th Gen 13700H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,244990.0,Intel Core i7 Processor (13th Gen),32 GB DDR5 RAM,1 TB SSD,40.64 cm (16 Inch) Display,Windows 11 Operating System
ASUS TUF Gaming A17 AMD Ryzen 7 Octa Core 4800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Grap...,92990.0,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB HDD|256 GB SSD,43.94 cm (17.3 inch) Display,64 bit Windows 10 Operating System
DELL 16 Area 51 Intel Core Ultra 9 275HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA GeFor...,311990.0,Intel Core Ultra 9 Processor,32 GB DDR5 RAM,1 TB SSD,40.64 cm (16 inch) Display,Windows 11 Operating System
DELL Intel Core i5 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) ...,80517.0,Intel Core i5 Processor,16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
"ASUS Vivobook 14X OLED For Creator, Intel H Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/W...",73499.0,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,35.56 cm (14 Inch) Display,Windows 11 Operating System
MSI Creator Z16 Intel Core i9 11th Gen 11900H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA G...,225990.0,Intel Core i9 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,40.64 cm (16 inch) Display,64 bit Windows 10 Operating System
ASUS TUF Gaming A17 AMD Ryzen 7 Octa Core 4800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Grap...,90990.0,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB HDD|256 GB SSD,43.94 cm (17.3 inch) Display,64 bit Windows 10 Operating System
HP OMEN Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...,110800.0,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,40.89 cm (16.1 Inch) Display,Windows 11 Operating System
ASUS ROG Strix Scar 16 Intel Core i9 14th Gen 14900HX - (32 GB/2 TB SSD/Windows 11 Home/12 GB Graphics...,279990.0,Intel Core i9 Processor (14th Gen),32 GB DDR5 RAM,2 TB SSD,40.64 cm (16 inch) Display,Windows 11 Operating System
ASUS ROG Strix SCAR 16 (2025) with Office 2024 + M365 Basic* Intel Core Ultra 9 275HX - (32 GB/2 TB SS...,399990.0,Intel Core Ultra 9 Processor,32 GB DDR5 RAM,2 TB SSD,40.64 cm (16 inch) Display,Windows 11 Home Operating System
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,98990.0,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 11 Operating System
HP OMEN Intel Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,176108.0,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,40.64 cm (16 Inch) Display,Windows 11 Operating System
HP OMEN Intel Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForc...,168500.0,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,40.89 cm (16.1 Inch) Display,Windows 11 Operating System
DELL G3 15 3000 Series Intel Core i5 8th Gen 8300H - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/4 G...,63990.0,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,1 TB HDD,39.62 cm (15.6 inch) Display,64 bit Windows 10 Operating System
Lenovo i5 H Series Intel Core i5 11th Gen 11320H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,59990.0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,64 bit Windows 11 Operating System
HP Victus Intel Core i7 13th Gen 13620H - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,110990.0,Intel Core i7 Processor (13th Gen),24 GB DDR5 RAM,1 TB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Home Operating System
"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*, AI PC(i5 14th gen) Intel Core 5 210...",106990.0,Intel Core 5 Processor,16 GB DDR5 RAM,512 GB SSD,40.64 cm (16 Inch) Display,Windows 11 Home Operating System
ASUS ROG Zephyrus G15 (2021) AMD Ryzen 7 Octa Core 5800HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graph...,137990.0,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 10 Operating System
HP OMEN Intel Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,135000.0,Intel Core i9 Processor (13th Gen),16 GB DDR5 RAM,1 TB SSD,40.89 cm (16.1 inch) Display,Windows 11 Operating System
ASUS ROG Strix SCAR 16 (2025) with Office 2024 + M365 Basic* Intel Core Ultra 9 275HX - (32 GB/2 TB SS...,449990.0,Intel Core Ultra 9 Processor,32 GB DDR5 RAM,2 TB SSD,40.64 cm (16 inch) Display,Windows 11 Home Operating System
HP Omen Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA GeForce RT...,122000.0,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,1 TB SSD,40.89 cm (16.1 inch) Display,Windows 11 Operating System
HP Victus Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,66990.0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,40.89 cm (16.1 inch) Display,64 bit Windows 11 Operating System
DELL Alienware Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce ...,153990.0,Intel Core Ultra 7 Processor,16 GB DDR5 RAM,1 TB SSD,40.64 cm (16 Inch) Display,Windows 11 Operating System
Acer Swift X Intel Core i7 11th Gen 11390H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,134999.0,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,1 TB SSD,40.89 cm (16.1 Inch) Display,Windows 11 Operating System
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) ...,135000.0,Intel Core i7 Processor,16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
ASUS ROG Zephyrus G15 AMD Ryzen 9 Octa Core AMD R9-6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graph...,169990.0,AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 11 Operating System
Acer Predator Helios Neo 14 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graph...,139990.0,Intel Core Ultra 7 Processor,16 GB LPDDR5X RAM,1 TB SSD,36.83 cm (14.5 inch) Display,Windows 11 Operating System
MSI Titan 18 HX AI Intel Core Ultra 9 285HX - (64 GB/6 TB SSD/Windows 11 Home/24 GB Graphics/NVIDIA Ge...,612990.0,Intel Core Ultra 9 Processor,64 GB DDR5 RAM,6 TB SSD,45.72 cm (18 Inch) Display,64 bit Windows 11 Operating System
ASUS ROG Zephyrus G15 AMD Ryzen 9 Octa Core AMD R9-5900HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graph...,135999.0,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 10 Operating System
DELL AMD Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX ...,126990.0,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
ASUS ROG Zephyrus G14 (2025) with Office 2024 + M365 Basic* AMD Ryzen AI 9 12 Core HX 370 - (32 GB/2 T...,280311.0,AMD Ryzen AI 9 12 Core Processor,32 GB LPDDR5X RAM,2 TB SSD,35.56 cm (14 inch) Display,Windows 11 Home Operating System
HP OMEN Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,192972.0,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,1 TB SSD,40.64 cm (16 inch) Display,Windows 11 Operating System
HP OMEN Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce R...,167990.0,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,40.89 cm (16.1 inch) Display,64 bit Windows 10 Operating System
MSI Vector 17 HX AI Intel Core Ultra 9 275HX - (32 GB/2 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA G...,267990.0,Intel Core Ultra 9 Processor,32 GB DDR5 RAM,2 TB SSD,43.18 cm (17 Inch) Display,64 bit Windows 11 Operating System
Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,75990.0,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
MSI Thin 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,77490.0,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
HP Intel Core i7 14th Gen - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX RTX 40 Se...,128001.0,Intel Core i7 Processor (14th Gen),24 GB DDR5 RAM,1 TB SSD,40.64 cm (16 inch) Display,Windows 11 Home Operating System
GIGABYTE AORUS MASTER 16 Intel Core Ultra 9 Ultra 9 - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/N...,329990.0,Intel Core Ultra 9 Processor,32 GB DDR5 RAM,2 TB SSD,40.64 cm (16 inch) Display,Windows 11 Home Operating System
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,75000.0,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,93990.0,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,Windows 11 Operating System
DELL G7 Intel Core i7 10th Gen 10750H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce R...,169990.0,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,1 TB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 10 Operating System
Acer Aspire 5 Gaming Intel Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,64990.0,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 11 Operating System
MSI Vector 16 HX AI A2X Intel Core Ultra 7 14th Gen 255HX - (16 GB/1 TB SSD/Windows 11 Home/12 GB Grap...,219000.0,Intel Core Ultra 7 Processor (14th Gen),16 GB DDR5 RAM,1 TB SSD,40.64 cm (16 Inch) Display,64 bit Windows 11 Operating System
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics...,86990.0,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics...,70990.0,AMD Ryzen 5 Hexa Core Processor,16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
Lenovo LOQ 15IRX9. Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...,94990.0,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,Windows 11 Home Operating System
HP Victus 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,91990.0,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,Windows 11 Operating System
DELL G15 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...,125990.0,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,1 TB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 11 Operating System
HP Victus Intel Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,70990.0,Intel Core i7 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 11 Operating System
HP OMEN 16 AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,130200.0,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,512 GB SSD,40.89 cm (16.1 inch) Display,Windows 11 Operating System
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,77990.0,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 11 Operating System
DELL Alienware Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce ...,142990.0,Intel Core Ultra 7 Processor,16 GB DDR5 RAM,1 TB SSD,40.64 cm (16 Inch) Display,Windows 11 Operating System
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11320H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics...,53990.0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,Windows 11 Operating System
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,71981.0,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 11 Operating System
HP OMEN Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,189599.0,Intel Core i7 Processor (14th Gen),16 GB DDR5 RAM,1 TB SSD,40.89 cm (16.1 Inch) Display,Windows 11 Operating System
Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,116990.0,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
DELL Intel Core i5 13th Gen 13450HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...,85990.0,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,1 TB SSD,39.62 cm (15.6 inch) Display,Windows 11 Operating System
Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,72990.0,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,Windows 11 Operating System
Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,106990.0,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Operating System
Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,84990.0,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,Windows 11 Operating System
DELL G15-5530 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,108990.0,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,1 TB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 11 Operating System
Lenovo Ideapad Gaming 3 Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,69590.0,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,Windows 11 Operating System
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11320H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics...,50990.0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,Windows 11 Operating System
ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graph...,73990.0,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 Inch) Display,Windows 11 Home Operating System
Acer Aspire 5 gaming Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,55862.0,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 11 Operating System
DELL G15-5530 Intel Core i5 13th Gen 13450HX - (8 GB/512 GB SSD/Windows 11 Pro/6 GB Graphics/NVIDIA Ge...,76990.0,Intel Core i5 Processor (13th Gen),8 GB DDR5 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 11 Operating System
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics...,68989.0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,39.62 cm (15.6 inch) Display,64 bit Windows 11 Operating System
